year,month,day,hour,minute,AM/PM,location,type,gender,lat,lon,node_1,node_2
2022,8,7,11,30,AM,"1001 Pawtucket Blvd., Lowell",PASSENGER,F,42.6413462,-71.37019049999999,64908918,64904935
2022,8,6,9,7,PM,"Glenview St. + Pearl St., Upton",PASSENGER,M,42.170249,-71.57560699999999,68711519,68734371
2022,8,6,2,4,PM,"676 Boston St., Lynn",OPERATOR,M,42.4624098,-70.980244,65197495,65220487
2022,8,5,3,24,PM,"56 Mason Rd., Townsend",OPERATOR,F,42.6824947,-71.743365,69576527,69605996
2022,8,4,7,44,PM,"I-95 SOUTH, MM 17, Sharon",OPERATOR,M,42.1095898,-71.2308492,75217304,75220270
2022,8,3,10,18,PM,"Broadway + Fenno St. + Beach St., Revere",MOTORCYCLE: OPERATOR,M,42.4064878,-71.01454199999999,73579035,73595105
2022,8,3,12,0,PM,"990 Vernon St., Bridgewater",PASSENGER,M,41.9457325,-71.0003969,63754221,63884146
2022,8,3,9,49,AM,"2218 Turnpike St., North Andover",OPERATOR,F,42.62640589999999,-71.0602463,68407710,68465972
2022,8,3,7,57,AM,"SR-202 EAST, Holyoke",OPERATOR,M,42.200984,-72.640317,62998577,1859685190
2022,8,2,9,58,PM,"Walnut Ave. + Seaver St., Boston",PEDESTRIAN,M,42.313295,-71.09513009999999,61349241,61447426
2022,8,2,7,29,PM,"113 Northampton St., Easthampton",PEDESTRIAN,F,42.2788383,-72.6712204,66251378,3580894623
2022,8,2,7,29,PM,"113 Northampton St., Easthampton",PEDESTRIAN,M,42.2788383,-72.6712204,66251378,3580894623
2022,8,2,11,37,AM,"165 Main St., Medway",OPERATOR,M,42.1417641,-71.3967256,66517662,66525261
2022,8,1,7,0,PM,"334 Park St., North Reading",OPERATOR,M,42.5750939,-71.0786653,68686849,68702155
2022,7,31,10,40,PM,"SR-116, MM 12.9, Granby",OPERATOR,M,42.288504,-42.288504,70038711,70062702
2022,7,31,9,44,PM,"390 Bridge St., Hamilton",OPERATOR,M,42.6191123,-70.8322311,61822558,61822824
2022,7,31,12,20,PM,"134 New Boston St., Woburn",OPERATOR,M,42.5071097,-71.1455015,74346102,74409495
2022,7,31,1,55,AM,"502 Baldwinville Rd., Templeton",PASSENGER,M,42.5905885,-72.0733654,69174025,2584447004
2022,7,31,1,55,AM,"502 Baldwinville Rd., Templeton",OPERATOR,M,42.5905885,-72.0733654,69174025,2584447004
2022,7,30,7,2,AM,"I-290 EAST, MM 21.6, Worcester",PASSENGER,F,42.2609917,-71.7933862,74519106,74689087
2022,7,30,7,2,AM,"I-290 EAST, MM 21.6, Worcester",OPERATOR,M,42.2609917,-71.7933862,74519106,74689087
2022,7,30,6,37,AM,"Main St. + Bridge St., Lakeville",OPERATOR,M,41.873007,-70.927359,63817065,63901822
2022,7,29,9,24,PM,"Fellsway + Charles St., Malden",MOTORCYCLE: OPERATOR,M,42.4226993,-71.0864668,65354937,65338848
2022,7,29,7,25,PM,"EXIT 3 on ramp to I-391 SOUTH, Chicopee",MOTORCYCLE: OPERATOR,M,42.1625569,-72.611435,64807008,488980762
2022,7,29,4,30,PM,"27 Montgomery St., Chicopee",PASSENGER,F,42.1610816,-72.58249789999999,64769202,64805945
2022,7,29,4,30,PM,"27 Montgomery St., Chicopee",OPERATOR,M,42.1610816,-72.58249789999999,64769202,64805945
2022,7,27,12,0,AM,"74 Bennett St., Boston",MOTORCYCLE: OPERATOR,M,42.3517141,-71.1569955,61340755,61465472
2022,7,26,3,1,PM,"64 North Ave., Wakefield",OPERATOR,F,42.4984673,-71.0718452,69033702,69039502
2022,7,26,12,45,AM,"Greenbrier St. + Tonawanda St., Boston",PASSENGER,M,42.2976532,-71.070747,61343932,61343920
2022,7,24,4,52,PM,"21 1st St., Webster",BICYCLIST,M,42.0422912,-71.8806397,70369347,70401150
2022,7,24,4,3,PM,"789 East St. SOUTH, Dedham",OPERATOR,M,42.2345329,-71.1626631,65894704,65899108
2022,7,24,11,25,AM,"I-495 SOUTH, .5 miles south of I-93, Andover",OPERATOR,M,42.6578153,-71.191265,68021299,67987074
2022,7,24,10,28,AM,"Grant Rd. + Quinn St., Lynn",OPERATOR,M,42.501022,-70.9849673,65224285,65234379
2022,7,24,7,28,AM,"22 Olde Canal Dr., Lowell",MOTORCYCLE: OPERATOR,M,42.6232636,-71.35099129999999,64858736,64902977
2022,7,23,9,51,PM,"Main St. + Chandler St., Worcester",PASSENGER,F,42.2596255,-71.805157,74554012,74698846
2022,7,23,9,1,PM,"SR-122 - 1136 Grafton St. , Worcester",MOTORCYCLE: OPERATOR,M,42.3040645,-71.9184876,70430851,70448535
2022,7,23,2,23,AM,"SR-24 NORTH, EXIT 35A, Avon",OPERATOR,F,33.2994075,-111.6041439,67803880,5048170854
2022,7,21,7,40,AM,"Monson Rd. + Glendale Rd., Wilbraham",OPERATOR,M,42.1131305,-72.3962468,73449090,73470237
2022,7,16,7,26,PM,"Landing Rd. + Parks St., Kingston",MOTORCYCLE: OPERATOR,M,42.0003222,-70.7190315,63742921,326736509
2022,7,16,1,48,PM,"Wrentham Rd. + Lake St., Bellingham",MOTORCYCLE: OPERATOR,M,42.0251113,-71.466711,74632435,74652293
2022,7,15,10,30,PM,"Randolph Ave. + Chickatawbut Rd., Milton",OPERATOR,M,42.224222,-71.070678,67418680,4934533332
2022,7,13,12,9,PM,"Massachusetts Ave. + Huntington Ave., Boston",BICYCLIST,M,42.3428473,-71.08501129999999,1024147128,61344054
2022,7,12,5,24,PM,"SR-7 near Old Stockbridge Rd., Lenox",OPERATOR,M,42.3560812,-73.28513559999999,64504408,64553404
2022,7,12,3,27,PM,"135 Library St., Chelsea",MOTORCYCLE: OPERATOR,M,42.3924531,-71.0268644,61359311,61361743
2022,7,11,1,20,AM,"I-93 SOUTH, EXIT 33, Wilmington",OPERATOR,M,42.5675509,-71.1456444,73916792,73918480
2022,7,10,11,49,AM,"582 Wareham St., Middleborough",OPERATOR,M,41.8222656,-70.82166289999999,66925482,66997578
2022,7,9,10,14,PM,"I-95 NORTH, EXIT 60, Wakefield",OPERATOR,M,42.5231864,-71.0594121,69028528,65297083
2022,7,8,10,1,PM,"21 Hill St., Lexington",MOTORCYCLE: OPERATOR,M,42.4553027,-71.2376994,64655063,64657211
2022,7,8,5,55,AM,"SR-2 WEST, MM 79.8, Fitchburg",OPERATOR,F,42.5474835,-71.8078684,67602946,64612977
2022,7,8,5,2,AM,"North Canal St. + Lyman St., Holyoke",OPERATOR,M,42.2071932,-72.5945661,62954223,62968935
2022,7,5,9,35,AM,"2619 Wellington St., Dighton",MOTORCYCLE: OPERATOR,M,41.8423098,-71.19128979999999,66257438,66260157
2022,7,4,12,5,PM,"935 Main St., Great Barrington",MOTORCYCLE: OPERATOR,M,42.1896609,-73.36439419999999,61742205,2126550333
2022,7,3,12,0,AM,"Herrick Rd. + Bow St., Peabody",MOTORCYCLE: OPERATOR,M,42.549698,-71.017854,70476895,70568724
2022,7,1,7,23,AM,"SR-18 + Elm St. , New Bedford",OPERATOR,M,41.63695329999999,-70.9226142,3895173874,3895173875
2022,6,27,10,30,PM,"I-90 EAST, MM 131, Boston",MOTORCYCLE: OPERATOR,M,42.3563594,-71.1194668,61457312,61349999
2022,6,27,7,0,PM,"1850 Soldiers Field Rd., Brighton",OPERATOR,M,42.3586268,-71.157342,61585504,3288957522
2022,6,27,7,0,PM,"1850 Soldiers Field Rd., Brighton",PASSENGER,F,42.3586268,-71.157342,61585504,3288957522
2022,6,26,11,42,AM,"I-395 SOUTH, MM 3.3, Webster",PASSENGER,F,42.0583585,-71.860132,70352632,70375694
2022,6,26,11,42,AM,"I-395 SOUTH, MM 3.3, Webster",PASSENGER,M,42.0583585,-71.860132,70352632,70375694
2022,6,26,12,48,AM,"40 East Brimfield Holland Rd., Brimfield",PASSENGER,M,42.1043042,-72.14876339999999,63931544,63941557
2022,6,26,12,48,AM,"40 East Brimfield Holland Rd., Brimfield",OPERATOR,M,42.1043042,-72.14876339999999,63931544,63941557
2022,6,25,10,28,AM,"419 Belmont St., Worcester",PEDESTRIAN,M,42.2746061,-71.7593563,74534368,903247542
2022,6,25,6,4,AM,"357 Old Common Rd., Lancaster",OPERATOR,F,42.439963,-71.6542872,64041159,74914353
2022,6,24,9,55,PM,"I-95 NORTH, MM 20.6, Walpole",PEDESTRIAN,M,36.8779954,-77.4037357,67803880,67804321
2022,6,23,12,33,AM,"North Canal St. + Cabot St., Holyoke",OPERATOR,M,42.1971461,-72.6034344,62947329,62982644
2022,6,22,3,57,AM,"1576 State St., Springfield",PEDESTRIAN,F,42.1235563,-72.54199109999999,70113544,70182921
2022,6,22,12,49,AM,"East Chop Rd. + Temahigan Ave., Oak Bluffs",OPERATOR,M,41.465516,-70.575502,69739546,69756284
2022,6,20,5,2,PM,"45 Sterling St., West Boylston",MOTORCYCLE: OPERATOR,M,42.3774969,-71.77594049999999,70919233,70929763
2022,6,18,9,41,AM,"Independence Ave. + Washington St., Braintree",OPERATOR,M,42.22685389999999,-71.0045641,330130170,1056025311
2022,6,17,10,41,PM,"192 Main St., Carver",OPERATOR,M,41.8727916,-70.75901100000002,64758544,64771659
2022,6,14,11,0,PM,"South Royalston Rd., Royalston",OPERATOR,M,42.6531896,-72.157143,74332111,74342101
2022,6,14,7,0,PM,"Pleasant St. + Repton Dr., Watertown",BICYCLIST,M,42.3667448,-71.2111465,70228130,70249203
2022,6,13,9,20,PM,"Uniquity Rd. near Chickatawbut Rd., Milton",OPERATOR,M,42.2260935,-71.0595203,67418680,73057472
2022,6,13,8,53,PM,"455 Breckwood Blvd., Springfield",MOTORCYCLE: OPERATOR,M,42.1171398,-72.5239512,70129646,70257110
2022,6,13,6,4,PM,"Taunton Ave. + Lincoln St., Seekonk",PASSENGER,F,41.8320291,-71.3030285,75142822,75150073
2022,6,13,6,4,PM,"Taunton Ave. + Lincoln St., Seekonk",OPERATOR,M,41.8320291,-71.3030285,75142822,75150073
2022,6,12,4,45,AM,"I-95 SOUTH, MM 11.8, Foxborough",OPERATOR,M,42.0602178,-71.2328673,67873140,67823282
2022,6,11,5,29,PM,"SR-146 NORTH, MM 7.4, Uxbridge",MOTORCYCLE: OPERATOR,M,42.0565106,-71.6410891,68816000,68853520
2022,6,11,6,5,AM,"I-90 WEST, MM 69.2, Warren",OPERATOR,M,43.934,-91.8130177,66878945,67820126
2022,6,11,2,8,AM,"Washington St. + Tremlett St., Boston",PASSENGER,F,42.2944319,-71.07197,61361387,61460568
2022,6,10,9,48,AM,"282 SR-130, Sandwich",OPERATOR,F,41.7128721,-70.4900038,74736798,74760361
2022,6,10,7,7,AM,"Somers Rd. + Pease Rd., East Longmeadow",MOTORCYCLE: OPERATOR,M,42.0485656,-72.4778126,66087704,66129103
2022,6,8,3,52,PM,"South Franklin St. + Longmeadow Dr., Holbrook",MOTORCYCLE: OPERATOR,M,42.1474729,-71.00868760000002,62698993,62706520
2022,6,7,10,6,AM,"1374 Broadway Rd., Dracut",OPERATOR,M,42.7015769,-71.25459099999999,66503945,66510347
2022,6,7,7,20,AM,"I-290 WEST, MM 26.2, Boylston",MOTORCYCLE: OPERATOR,M,42.3257969,-71.7037142,71378777,69013691
2022,6,6,5,35,PM,"130 Main St., Townsend",OPERATOR,M,42.656234,-71.686315,69518276,69572056
2022,6,5,7,6,PM,"1691 Northampton St., Holyoke",OPERATOR,M,42.2065405,-72.63116959999999,62941952,62953445
2022,6,5,10,23,AM,"347 East St., West Bridgewater",OPERATOR,M,42.0209258,-70.9891133,71030314,71040276
2022,6,4,4,20,PM,"SR-78, Orange",MOTORCYCLE: OPERATOR,M,33.1257336,-116.0044661,67803880,5048170854
2022,6,4,12,29,PM,"144 Edgewater Dr. EAST, Falmouth",OPERATOR,M,41.5720159,-70.5355805,67364957,67448565
2022,6,4,1,3,AM,"Storrow Dr. EAST, west of Leverett Cir., Boston",PEDESTRIAN,M,42.3520957,-71.0891144,61341279,61381894
2022,6,3,11,30,PM,"235 Alewife Brook Parkway, Cambridge",PEDESTRIAN,M,42.38904489999999,-71.14369119999999,4173900794,3401235868
2022,6,3,11,2,PM,"Roosevelt Ave. + Wilbraham Rd., Springfield",OPERATOR,M,42.112871,-72.54727199999999,70041868,70046717
2022,6,3,8,6,PM,"Elm St. + Main St., Dighton",MOTORCYCLE: OPERATOR,M,41.8158877,-71.1291383,66258404,66283044
2022,6,3,5,13,AM,"I-495 NORTH, MM 85.4, Chelmsford",OPERATOR,M,42.6003732,-71.3607998,65166860,65199498
2022,6,3,5,13,AM,"I-495 NORTH, MM 85.4, Chelmsford",PASSENGER,F,42.6003732,-71.3607998,65166860,65199498
2022,6,1,11,46,AM,"20 Ashley Falls Rd., Sheffield",PASSENGER,F,42.08727409999999,-73.3460235,75245286,75265392
2022,6,1,10,9,AM,"72 King St., Northampton",PEDESTRIAN,M,42.3210619,-72.6317713,68864215,68916509
2022,5,30,2,42,PM,"100 Massasoit Rd., Eastham",MOTORCYCLE: OPERATOR,M,41.8505796,-69.9882299,66171545,66211482
2022,5,30,1,50,AM,"1038 Main St., Worcester",PEDESTRIAN,M,42.2462927,-71.82984739999999,74452630,74667203
2022,5,29,8,7,PM,"Cambridge St. + Blossom St., Boston",PEDESTRIAN,M,42.3611199,-71.06696079999999,61339938,61350471
2022,5,29,4,40,PM,"4 Central St., Millville",OPERATOR,M,42.0275003,-71.5808102,67398068,67413844
2022,5,28,10,55,PM,"700 Providence Hwy., Dedham",PEDESTRIAN,F,42.2402427,-71.17622879999999,65882707,65911186
2022,5,28,9,17,PM,"Massachusetts Ave. + Harrison Ave., Boston",PEDESTRIAN,M,42.3350078,-71.07506400000001,61351181,61422331
2022,5,27,11,51,PM,"654 South Main St., Haverhill",PEDESTRIAN,F,42.758542,-71.0948396,330287844,330294362
2022,5,27,12,56,AM,"US-3 SOUTH, prior to Washigton St. overpass, Braintree",OPERATOR,M,42.2003452,-71.0074321,330131001,330135143
2022,5,26,10,27,PM,"570 Boston Rd., Billerica",OPERATOR,M,42.5482695,-71.2564052,70744774,70799486
2022,5,26,8,20,AM,"162 Beach Rd., Salisbury",BICYCLIST,M,42.8399382,-70.8333405,74592156,74599206
2022,5,25,11,46,AM,"Chapin St. + Sportsman Rd., Ludlow",OPERATOR,M,42.16938580000001,-72.4635228,64985671,64994454
2022,5,22,9,25,PM,"163 Winthrop St., Taunton",PEDESTRIAN,M,41.8936327,-71.1064395,68921214,69057403
2022,5,22,8,49,PM,"US-20 EAST + L. Stevens Rd., Charlton",OPERATOR,F,42.1419577,-71.9666982,64895294,64960304
2022,5,22,8,54,AM,"I-290 EAST, off ramp EXIT 30A, Northborough",OPERATOR,M,42.3428351,-71.6365805,69049501,4517763162
2022,5,21,12,28,AM,"636 South Westfield St., Agawam",MOTORCYCLE: OPERATOR,M,42.0462402,-72.6731887,65389813,65442360
2022,5,20,11,13,PM,"400 Cambridge St., Winchester",OPERATOR,M,42.4590092,-71.1635807,74155249,74156925
2022,5,20,6,37,PM,"SR-140 NORTH + Stone St., Gardner",OPERATOR,M,42.5939869,-71.963602,61563612,61599091
2022,5,20,3,27,PM,"Boston Rd. + Barber St., Springfield",MOTORCYCLE: OPERATOR,M,42.126853,-72.531865,69990036,70016399
2022,5,20,6,23,AM,"63 Causeway St. NORTH, Medfield",PEDESTRIAN,M,42.17687129999999,-71.3137988,66394356,66408343
2022,5,19,11,10,PM,"711 North East St., Amherst",OPERATOR,M,42.4005758,-72.4952242,66707947,66772888
2022,5,18,1,28,PM,"Spyglass Hill Dr. + Eastbluff Rd., Ashland",OPERATOR,M,42.2395954,-71.4288187,64240936,64301608
2022,5,18,6,38,AM,"554 West Chestnut St., Brockton",PEDESTRIAN,F,42.0560361,-71.03721759999999,64057403,2501953377
2022,5,18,12,0,AM,"21 Lake St. + Prospect St., Webster",PEDESTRIAN,F,42.0500751,-71.877837,70358882,70402754
2022,5,15,4,17,PM,"176 Sodom Rd., Westport",MOTORCYCLE: PASSENGER,F,41.6185173,-71.1092476,72948539,73018173
2022,5,14,6,16,AM,"US-3 SOUTH, MM 35.2, Hingham",OPERATOR,M,42.2418172,-70.889759,62558614,62623754
2022,5,13,11,44,AM,"380 Pleasant St., Raynham",PASSENGER,F,41.9302265,-71.0413963,73234409,73265889
2022,5,13,11,44,AM,"380 Pleasant St., Raynham",OPERATOR,M,41.9302265,-71.0413963,73234409,73265889
2022,5,13,11,33,AM,"SR-85 + I-495, Milford",PASSENGER,F,42.16386,-71.502923,67258730,67230061
2022,5,12,11,49,PM,"19 Bennington St., Boston",PEDESTRIAN,M,42.3750661,-71.03791410000001,61345981,61385124
2022,5,11,9,9,PM,"North Brookfield Rd., New Braintree",MOTORCYCLE: OPERATOR,M,42.3189048,-72.0487274,69832988,69851360
2022,5,11,3,30,AM,"1208 Columbia Rd. SOUTH + Babe Ruth Park Dr., Boston",MOTORCYCLE: OPERATOR,M,42.3301592,-71.0509589,61464191,61511890
2022,5,7,2,52,AM,"I-495 NORTH, MM 31, Mansfield",OPERATOR,F,42.1567654,-71.4890299,67162836,67165765
2022,5,7,1,35,AM,"10 Green Willow Dr., Longmeadow",PASSENGER,F,42.0608786,-72.55077589999999,64747980,64756602
2022,5,6,10,33,PM,"84 Uxbridge Rd., Mendon",PASSENGER,M,42.0974133,-71.5727199,66604125,66605259
2022,5,6,10,33,PM,"84 Uxbridge Rd., Mendon",OPERATOR,M,42.0974133,-71.5727199,66604125,66605259
2022,5,6,2,40,AM,"I-90 WEST, MM 113.6, Framingham",OPERATOR,F,42.3070606,-71.4418546,61476861,61437898
2022,5,5,4,47,PM,"SR-109 + Bridge St., Medfield",MOTORCYCLE: OPERATOR,M,42.1837879,-71.31769930000002,66398425,67374759
2022,5,4,8,18,PM,"315 Bridge St., Lowell",PEDESTRIAN,M,42.6491336,-71.3039575,64927242,64929931
2022,5,4,4,28,PM,"347 Highland Ave. (SR-107 SOUTH), Salem",OPERATOR,M,44.9428975,-123.0350963,66878945,67820126
2022,5,4,4,28,PM,"347 Highland Ave. (SR-107 SOUTH), Salem",PASSENGER,F,44.9428975,-123.0350963,66878945,67820126
2022,5,3,3,10,AM,"SR-24 NORTH, MM 12.2, Freetown",OPERATOR,M,41.7661849,-71.0982014,1987097587,1987097660
2022,5,2,7,50,PM,"339 Kibbe Rd. NORTH, East Longmeadow",OPERATOR,F,42.0717563,-72.4978126,66142014,66156259
2022,4,27,4,20,PM,"Elm St. + Whittier St., Andover",PEDESTRIAN,F,42.6603585,-71.1366804,67950884,68021319
2022,4,27,8,44,AM,"Washington St. + Coolidge Rd., Ayer",OPERATOR,M,42.566142,-71.582691,68380157,68393301
2022,4,27,8,18,AM,"537 Main St., Hanover",OPERATOR,F,42.13087,-70.85815,62006693,62016986
2022,4,27,7,1,AM,"SR-24 SOUTH, MM 8.6, Fall River",OPERATOR,M,41.7139864,-71.1179676,67232635,67162710
2022,4,23,10,46,PM,"US-5 NORTH, between North End Bridge + Memorial, West Springfield",MOTORCYCLE: OPERATOR,M,42.1085517,-72.6144039,70151693,71344563
2022,4,23,3,26,PM,"194 Southbridge St., Dudley",MOTORCYCLE: OPERATOR,M,52.512255,-2.081112,66219812,66222295
2022,4,23,2,28,AM,"US-3 SOUTH, EXIT 27, Pembroke",OPERATOR,F,42.331836,-71.06244,61415217,61445821
2022,4,20,10,15,PM,"521 Lakeview Ave., Lowell",MOTORCYCLE: OPERATOR,M,42.65403329999999,-71.31133439999999,64811434,64900543
2022,4,20,5,45,PM,"1001 Pawtucket Blvd., Lowell",OPERATOR,M,42.6413462,-71.37019049999999,64908918,64904935
2022,4,18,5,40,AM,"SR-213 WEST, east of EXIT 1A, Methuen",OPERATOR,M,42.7404025,-71.1735122,66823481,66839298
2022,4,18,1,45,AM,"183 Mann Lot Rd., Scituate",OPERATOR,M,42.2034544,-70.7804285,75110324,75110629
2022,4,16,1,39,AM,"700 South Main St., Barnstable",OPERATOR,F,41.6378406,-70.3542265,67975694,68109775
2022,4,13,6,12,PM,"I-95 SOUTH, south of EXIT 81, Newbury",MOTORCYCLE: OPERATOR,M,42.7723989,-70.9316739,67327752,67370641
2022,4,12,1,0,PM,"Lower Westfield Rd. + I-91 SOUTH, Holyoke",PASSENGER,F,42.1747517,-72.6388372,62938256,62966153
2022,4,12,2,0,AM,"22 Elk Rd., Sandisfield",PEDESTRIAN,M,42.083908,-73.1034488,74696765,74707225
2022,4,11,11,0,PM,"99 South Main St., West Bridgewater",MOTORCYCLE: OPERATOR,M,42.01671109999999,-71.0032062,71033071,71042860
2022,4,11,8,27,PM,"I-291 EAST, EXIT 3, Springfield",PEDESTRIAN,F,42.1266062,-72.5678652,70020773,70148332
2022,4,11,6,38,PM,"11 Jungle Rd., Leominster",PEDESTRIAN,M,42.4925091,-71.7296017,64622156,4391173950
2022,4,9,5,31,AM,"US-1, 444 Washinton St., Attleboro",OPERATOR,M,41.9166775,-71.359464,65670140,65733166
2022,4,9,2,59,AM,"694 Center St., Chicopee",MOTORCYCLE: OPERATOR,M,42.1306382,-72.6130417,64761784,70208847
2022,4,6,1,0,PM,"Tremont St. + North Walker St., Taunton",OPERATOR,M,41.9114791,-71.1426559,69071766,69104175
2022,4,4,12,50,AM,"Kneeland St. + Hudson St., Boston",PEDESTRIAN,M,42.3502938,-71.0602486,61341713,61501739
2022,4,3,1,50,AM,"SR-146 NORTH, MM 6.0, Uxbridge",OPERATOR,M,42.0565106,-71.6410891,68816000,68853520
2022,3,31,6,51,PM,"South Loomis St., Southwick",MOTORCYCLE: OPERATOR,M,42.0553169,-72.8218989,72462753,72522061
2022,3,26,10,54,AM,"Walnut Plain Rd. + Mary's Pond Rd., Rochester",PASSENGER,M,41.7401778,-70.81186559999999,73934096,73935823
2022,3,25,1,52,PM,"34 Nantasket Ave., Hull",OPERATOR,M,42.26181769999999,-70.84486050000001,63517734,63542682
2022,3,24,10,10,AM,"34 High St., Ipswich",OPERATOR,M,42.6838001,-70.8395651,63661966,63649107
2022,3,24,1,46,AM,"143 Mill Valley Rd., Hadley",OPERATOR,M,42.3494845,-72.5377785,61794378,66715436
2022,3,23,11,20,AM,"Prospect Hill Ave. + Prospect Hill Rd., Waltham",PEDESTRIAN,M,42.3771589,-71.2516857,69201251,69208128
2022,3,21,5,28,PM,"9 Bemis St., Spencer",PEDESTRIAN,F,42.2367368,-71.9910499,69854451,69910916
2022,3,21,2,32,PM,"US-1 NORTH, 376 Boston St., Topsfield",OPERATOR,M,42.65184480000001,-70.9356395,69485924,69494207
2022,3,20,12,48,AM,"172 Forest St., Marshfield",PASSENGER,M,42.1093134,-70.73592,65924556,66074605
2022,3,18,5,33,PM,"290 Boston Rd., Sutton",PEDESTRIAN,M,42.1516637,-71.7587256,68661687,68701451
2022,3,18,2,59,AM,"107 Ocean Ave., Marblehead",OPERATOR,M,42.4912242,-70.8561306,65537643,65550415
2022,3,17,9,25,AM,"I-95 SOUTH, prior to I-495, MM 12.2, Foxborough",OPERATOR,M,42.0246519,-71.2532373,65510863,1829177285
2022,3,15,10,19,PM,"West Franklin St. SOUTH + Beech St., Holyoke",PEDESTRIAN,F,42.2045959,-72.6249301,62937815,62968802
2022,3,15,3,51,AM,"US-1 NORTH, north of Myrtle St., Wrentham",OPERATOR,F,42.0494657,-71.3011026,74946286,74946754
2022,3,12,2,21,AM,"SR-24 SOUTH, MM 32.8, Brockton",PASSENGER,M,42.0847834,-71.0617189,64280453,64096279
2022,3,11,9,26,PM,"101 Waterford St., Gardner",PEDESTRIAN,M,42.5709975,-72.00419889999999,61583329,61626765
2022,3,11,7,27,PM,"1240 Stony Hill Rd., Wilbraham",OPERATOR,F,42.088096,-72.45977049999999,73461222,73503035
2022,3,11,4,12,AM,"Newport Ave. + Holbrook Rd., Quincy",PEDESTRIAN,M,42.2726847,-71.02773979999999,73066170,73089584
2022,3,10,3,45,PM,"Ramp from SR-128 NORTH to I-90, Newton",MOTORCYCLE: OPERATOR,M,43.934,-91.8130177,66878945,67820126
2022,3,8,6,7,PM,"Blue Hill Ave. + Hills View Rd., Milton",OPERATOR,M,42.247373,-71.1036002,67442009,67442395
2022,3,3,11,46,PM,"I-93 NORTH, MM 26.6, Stoneham",OPERATOR,F,42.4734635,-71.1101345,70589703,74381558
2022,3,3,3,25,PM,"Boston Rd. + Armsby Rd., Sutton",OPERATOR,M,42.1534032,-71.7499997,68701451,68728849
2022,3,1,7,14,PM,"SR-18 NORTH (1540 Bedford St.), Abington",PEDESTRIAN,F,42.145445,-70.95481930000001,61332883,73175611
2022,3,1,10,58,AM,"Bedford St. + Troy St., Fall River",PASSENGER,F,41.7013959,-71.1524089,67190606,67134316
2022,2,28,7,45,PM,"Chelsea St. + City Square, Boston",OPERATOR,M,42.3718176,-71.06107420000001,61423261,61367781
2022,2,27,6,4,PM,"780 South Main St., Sharon",PEDESTRIAN,F,42.093969,-71.2200989,75191335,75222293
2022,2,25,8,30,PM,"363 Race Ln., Barnstable",OPERATOR,M,41.676722,-70.3875405,67900784,68167746
2022,2,24,10,11,PM,"35 Washington St., Peabody",PEDESTRIAN,M,42.52251,-70.92490269999999,70494263,70557381
2022,2,24,7,17,PM,"33 Montvale Ave,, Woburn",PEDESTRIAN,M,42.4796017,-71.148958,74309460,74394450
2022,2,24,1,56,PM,"Union St. + Maple St., Springfield",OPERATOR,F,42.1014898,-72.5816258,70042362,70067553
2022,2,23,7,48,PM,"SR-2, MM 72.2, Athol",OPERATOR,M,42.5669307,-72.2150328,64808811,64806147
2022,2,23,3,37,PM,"20 Okwood Dr., Webster",OPERATOR,F,42.076045,-71.854558,70384789,70409653
2022,2,23,7,38,AM,"27 Main St., Douglas",OPERATOR,M,42.0564242,-71.7371051,66327199,66346376
2022,2,22,8,50,PM,"345 Massachusetts Ave., Amherst",PEDESTRIAN,F,42.4014632,-71.1370282,61696061,1480173293
2022,2,22,3,44,AM,"160 Ayer Rd. (SR-2A), Littleton",OPERATOR,M,42.5483404,-71.5216695,64687605,5612553380
2022,2,22,12,45,AM,"Mgsr. O'Brien Hwy. + Sciarappa St., Cambridge",PEDESTRIAN,F,42.3731606,-71.08102389999999,61321776,71944451
2022,2,21,8,12,AM,"Commerce Way SOUTH + Ramp to SR-44 EAST, Plymouth",OPERATOR,F,41.952721,-70.712564,72184452,72544877
2022,2,20,5,32,PM,"SR-28 NORTH + SR-151, Falmouth",OPERATOR,M,41.5532208,-70.60858859999999,67509284,67514618
2022,2,20,9,28,AM,"663 Menauhant Rd., Falmouth",OPERATOR,M,41.5502747,-70.55222049999999,67376549,67434739
